Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow
43,15.0,15.0,0.6,5.468231522922462,7.6111775206611565,9,43.0,2,9,13.0,26.0,55.0,1017.6,1016.2,4.4474612602152455,4.509930082924903,0.0,0.0
34,4.5,4.5,0.0,10.4,7.6111775206611565,2,17.0,3,0,0.0,4.0,31.0,1031.6,1028.7,4.4474612602152455,4.509930082924903,0.0,0.0
46,7.5,7.5,0.0,5.468231522922462,7.6111775206611565,5,22.0,3,14,7.0,9.0,48.0,1033.0,1029.7,4.4474612602152455,4.509930082924903,0.0,0.0
47,10.4,10.4,0.4,5.468231522922462,7.6111775206611565,11,31.0,12,2,15.0,6.0,50.0,1033.5,1031.1,4.4474612602152455,4.509930082924903,0.0,0.0
8,18.6,18.6,0.0,3.2,8.7,8,35.0,10,4,20.0,17.0,58.0,1014.2,1010.2,7.0,2.0,0.0,0.0
14,12.8,12.8,0.0,5.468231522922462,7.6111775206611565,14,30.0,13,15,9.0,9.0,29.0,1016.4,1013.0,4.4474612602152455,4.509930082924903,0.0,0.0
26,21.5,21.5,0.2,5.468231522922462,7.6111775206611565,0,37.0,3,5,20.0,13.0,74.0,1009.5,1009.0,4.4474612602152455,4.509930082924903,0.0,0.0
0,8.3,8.3,0.0,4.0,10.7,15,35.0,11,12,9.0,19.0,49.0,1029.2,1025.9,4.4474612602152455,4.509930082924903,0.0,0.0
27,13.9,13.9,0.2,4.2,7.0,0,43.0,2,2,19.0,19.0,65.0,1026.5,1025.0,4.0,6.0,0.0,0.0
48,12.0,12.0,0.0,6.8,10.7,11,30.0,0,15,4.0,11.0,27.0,1021.6,1018.6,0.0,0.0,0.0,0.0
2,14.5,14.5,0.8,5.468231522922462,7.6111775206611565,5,31.0,2,1,7.0,19.0,66.0,1027.7,1023.9,8.0,8.0,0.0,1.0
27,20.9,20.9,0.0,6.0,0.9,2,41.0,2,0,17.0,28.0,79.0,1017.8,1017.1,8.0,7.0,0.0,0.0
31,8.8,8.8,15.4,2.2,4.0,13,44.0,8,15,13.0,17.0,51.0,1012.4,1013.8,7.0,7.0,1.0,1.0
12,8.3,8.3,0.6,4.4,8.0,15,43.0,15,15,9.0,26.0,88.0,1012.6,1013.0,4.4474612602152455,4.509930082924903,0.0,0.0
37,8.2,8.2,3.0,0.8,9.9,5,33.0,14,4,17.0,15.0,54.0,1033.1,1029.3,1.0,1.0,1.0,0.0
33,13.7,13.7,0.0,6.6,7.8,13,54.0,6,13,7.0,28.0,60.0,1000.2,998.7,8.0,5.0,0.0,1.0
46,4.5,4.5,5.2,5.468231522922462,7.6111775206611565,11,28.0,11,11,6.0,15.0,51.5391158755046,1026.8,1025.8,4.4474612602152455,4.509930082924903,1.0,0.0
4,7.3,7.3,2.0,5.468231522922462,7.6111775206611565,5,28.0,6,5,6.0,19.0,71.0,1011.8,1007.3,4.4474612602152455,4.509930082924903,1.0,0.0
23,7.9,7.9,0.2,5.468231522922462,7.6111775206611565,14,28.0,13,14,13.0,9.0,65.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
40,-1.9,-1.9,0.0,5.468231522922462,7.6111775206611565,14,30.0,3,7,0.0,15.0,25.0,1027.2,1020.4,4.4474612602152455,4.509930082924903,0.0,0.0
48,20.1,20.1,0.0,13.0,12.7,8,48.0,10,10,15.0,20.0,14.0,1015.3,1014.0,1.0,1.0,0.0,0.0
26,12.19403438096892,12.19403438096892,2.3609181499166656,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
25,4.5,4.5,1.8,5.468231522922462,7.6111775206611565,3,35.0,5,3,11.0,15.0,75.0,1016.2,1010.7,4.4474612602152455,4.509930082924903,1.0,1.0
45,18.7,18.7,0.0,2.6,7.6111775206611565,13,33.0,4,9,6.0,17.0,54.0,1013.8,1012.1,7.0,7.0,0.0,1.0
32,16.3,16.3,0.0,5.0,1.6,0,43.0,1,13,20.0,13.0,44.0,1010.5,1007.8,7.0,8.0,0.0,0.0
2,4.9,4.9,15.0,5.468231522922462,7.6111775206611565,9,28.0,9,2,13.0,6.0,100.0,1011.4,1008.4,8.0,8.0,1.0,1.0
35,2.8,2.8,0.0,5.468231522922462,7.6111775206611565,6,22.0,7,1,13.0,11.0,75.0,1033.3,1029.4,6.0,7.0,0.0,0.0
26,11.9,11.9,0.0,5.468231522922462,7.6111775206611565,4,44.0,7,3,15.0,20.0,41.0,1019.6,1013.7,4.4474612602152455,4.509930082924903,0.0,0.0
41,20.9,20.9,0.0,5.468231522922462,7.6111775206611565,11,50.0,11,11,19.0,20.0,31.0,1010.4,1007.8,4.4474612602152455,4.509930082924903,0.0,0.0
20,19.6,19.6,0.0,9.4,4.0,12,35.0,1,8,7.0,11.0,35.0,1012.9,1011.6,6.0,6.0,0.0,1.0
28,6.2,6.2,0.0,2.6,6.5,15,39.0,11,15,6.0,20.0,43.0,1022.7,1022.5,7.0,5.0,0.0,0.0
14,19.7,19.7,0.0,5.468231522922462,7.6111775206611565,2,28.0,10,2,15.0,17.0,63.0,1019.4,1016.9,4.4474612602152455,4.509930082924903,0.0,0.0
1,16.0,16.0,0.0,5.6,11.3,13,40.03523007167319,9,2,15.0,33.0,61.0,1017.5,1013.9,2.0,1.0,0.0,0.0
17,1.1,1.1,0.0,5.468231522922462,7.6111775206611565,10,20.0,3,2,2.0,13.0,65.0,1017.6499397983052,1015.2558888309618,7.0,6.0,0.0,0.0
27,18.7,18.7,17.2,0.8,7.8,13,35.0,11,13,17.0,24.0,75.0,1003.4,1001.7,7.0,5.0,1.0,0.0
34,9.2,9.2,0.0,3.0,7.6111775206611565,9,15.0,3,5,0.0,9.0,65.0,1025.0,1021.5,8.0,7.0,0.0,0.0
48,3.3,3.3,0.0,2.6,7.5,14,17.0,2,7,6.0,7.0,36.0,1028.1,1024.8,1.0,4.0,0.0,0.0
29,2.6,2.6,2.3609181499166656,5.468231522922462,6.8,13,40.03523007167319,14,0,6.0,15.0,46.0,1032.9,1029.5,4.4474612602152455,4.509930082924903,0.0,0.0
3,4.5,4.5,0.0,5.8,11.3,12,28.0,0,11,6.0,13.0,7.0,1023.0,1018.2,0.0,0.0,0.0,0.0
10,17.4,17.4,0.0,10.0,7.6111775206611565,0,28.0,0,8,15.0,13.0,17.0,1008.2,1006.0,0.0,1.0,0.0,0.0
7,19.5,19.5,0.0,4.0,9.2,10,37.0,7,1,6.0,13.0,52.0,1011.3,1007.6,4.0,5.0,0.0,0.0
17,4.3,4.3,18.4,5.468231522922462,7.6111775206611565,6,48.0,6,9,22.0,18.662656778887342,51.5391158755046,999.8,998.8,4.4474612602152455,4.509930082924903,1.0,0.0
36,17.2,17.2,0.0,5.468231522922462,7.6111775206611565,0,39.0,2,0,19.0,20.0,66.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
0,7.0,7.0,5.4,0.8,7.6111775206611565,12,44.0,11,15,4.0,22.0,61.0,1027.8,1028.2,4.4474612602152455,4.509930082924903,1.0,0.0
5,5.2,5.2,1.6,5.468231522922462,7.6111775206611565,7,54.0,3,14,24.0,35.0,76.0,1006.3,1003.4,7.0,8.0,1.0,1.0
37,21.9,21.9,0.0,8.4,12.2,5,44.0,4,0,7.0,17.0,45.0,1012.4,1009.3,0.0,0.0,0.0,0.0
36,13.9,13.9,0.0,5.468231522922462,7.6111775206611565,8,56.0,6,11,19.0,31.0,47.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
20,15.5,15.5,0.0,13.2,13.4,12,37.0,8,11,17.0,15.0,11.0,1012.7,1010.8,0.0,0.0,0.0,0.0
29,18.0,18.0,0.0,5.468231522922462,10.5,0,54.0,1,4,19.0,15.0,10.0,1015.9,1010.7,4.4474612602152455,4.509930082924903,0.0,0.0
1,12.19403438096892,12.19403438096892,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,6,9,7.0,18.662656778887342,51.5391158755046,1021.3,1019.5,7.0,4.509930082924903,0.0,1.0
6,17.7,17.7,0.0,5.468231522922462,7.6111775206611565,9,41.0,9,8,24.0,20.0,35.0,1020.0,1017.6,4.4474612602152455,4.509930082924903,0.0,0.0
48,11.0,11.0,0.0,4.6,7.6111775206611565,10,31.0,9,8,22.0,17.0,45.0,1030.4,1027.7,3.0,4.509930082924903,0.0,0.0
5,11.2,11.2,0.0,5.468231522922462,7.6111775206611565,15,46.0,4,14,2.0,22.0,9.0,1016.9,1013.7,4.4474612602152455,4.509930082924903,0.0,0.0
31,16.7,16.7,0.0,11.6,12.4,11,39.0,0,11,15.0,13.0,29.0,1013.7,1011.1,0.0,1.0,0.0,0.0
42,17.1,17.1,1.0,4.0,6.6,13,33.0,15,7,9.0,20.0,31.0,1018.8,1015.9,7.0,3.0,0.0,0.0
5,2.5,2.5,3.4,5.468231522922462,7.6111775206611565,3,19.0,3,3,0.0,7.0,64.0,1018.2,1015.5,3.0,3.0,1.0,0.0
38,20.5,20.5,0.0,6.2,10.0,5,54.0,3,1,11.0,28.0,52.0,1010.2,1005.5,3.0,5.0,0.0,0.0
42,6.2,6.2,0.0,2.8,7.6111775206611565,12,26.0,7,15,2.0,15.0,48.0,1022.1,1019.5,4.4474612602152455,5.0,0.0,0.0
6,-0.4,-0.4,0.0,0.8,7.6111775206611565,10,33.0,10,10,13.0,20.0,49.0,1029.9,1027.6,0.0,1.0,0.0,0.0
30,-0.3,-0.3,0.0,5.468231522922462,7.6111775206611565,13,31.0,3,13,0.0,17.0,36.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
19,2.3,2.3,0.0,1.2,0.0,3,67.0,3,3,37.0,37.0,79.0,1022.1,1016.3,8.0,8.0,0.0,0.0
1,14.5,14.5,0.6,0.2,1.5,13,40.03523007167319,9,9,19.0,26.0,78.0,1032.6,1031.8,8.0,6.0,0.0,0.0
34,18.9,18.9,0.0,9.6,7.6111775206611565,8,54.0,2,2,2.0,19.0,23.0,1009.2,998.1,4.4474612602152455,4.509930082924903,0.0,0.0
7,8.8,8.8,0.0,5.4,10.0,11,20.0,12,5,9.0,9.0,42.0,1027.2,1024.1,1.0,1.0,0.0,0.0
24,19.8,19.8,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,0.0,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,5.0,4.509930082924903,0.0,0.0
46,5.7,5.7,0.0,5.468231522922462,7.6111775206611565,9,31.0,9,10,13.0,19.0,50.0,1023.8,1022.2,4.4474612602152455,4.509930082924903,0.0,0.0
8,22.2,22.2,4.0,6.4,10.1,3,31.0,7,5,7.0,17.0,77.0,1009.3,1007.3,4.0,5.0,1.0,0.0
38,8.1,8.1,2.8,1.6,3.2,0,20.0,7,0,9.0,13.0,46.0,1035.7,1032.6,5.0,7.0,1.0,1.0
32,13.2,13.2,0.0,6.6,10.1,14,56.0,3,14,20.0,39.0,58.0,1014.4,1013.6,4.0,4.0,0.0,0.0
4,11.7,11.7,8.2,5.468231522922462,7.6111775206611565,12,20.0,12,3,13.0,4.0,49.0,1019.3,1015.6,4.4474612602152455,4.509930082924903,1.0,0.0
9,-2.8,-2.8,0.0,3.2,9.0,6,24.0,6,7,2.0,17.0,45.0,1022.3,1018.2,0.0,4.509930082924903,0.0,0.0
36,2.7,2.7,0.0,5.468231522922462,7.6111775206611565,15,41.0,7,13,13.0,11.0,47.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
19,6.5,6.5,0.0,4.4,11.4,5,50.0,3,3,19.0,22.0,32.0,1023.9,1020.1,2.0,1.0,0.0,0.0
28,1.6,1.6,0.6,4.8,11.5,3,31.0,4,5,9.0,17.0,37.0,1022.1,1018.6,4.0,4.509930082924903,0.0,0.0
38,13.1,13.1,0.0,3.2,0.3,7,65.0,6,6,28.0,39.0,44.0,1014.9,1009.7,7.0,7.0,0.0,0.0
29,16.5,16.5,0.0,5.468231522922462,13.2,11,52.0,4,12,15.0,26.0,12.0,1014.2,1010.9,1.0,0.0,0.0,0.0
30,15.2,15.2,0.0,5.468231522922462,7.6111775206611565,14,59.0,5,13,13.0,22.0,23.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
30,13.5,13.5,23.8,5.468231522922462,7.6111775206611565,11,30.0,11,9,7.0,0.0,98.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
6,13.0,13.0,5.2,5.468231522922462,7.6111775206611565,15,50.0,12,14,17.0,11.0,43.0,1011.7,1011.6,1.0,3.0,1.0,0.0
6,2.0,2.0,0.6,1.6,7.6111775206611565,13,35.0,14,13,11.0,19.0,55.0,1005.4,1004.0,5.0,4.0,0.0,0.0
12,15.4,15.4,0.0,8.0,11.4,2,50.0,9,9,30.0,31.0,52.0,1018.9,1017.5,4.4474612602152455,4.509930082924903,0.0,0.0
35,6.3,6.3,2.8,1.0,6.4,13,35.0,14,13,22.0,24.0,59.0,1017.1,1015.6,2.0,6.0,1.0,0.0
12,0.2,0.2,11.4,2.2,4.1,6,30.0,4,7,4.0,13.0,91.0,1020.2,1018.8,4.4474612602152455,4.509930082924903,1.0,1.0
9,5.6,5.6,0.0,13.0,13.2,6,46.0,7,7,7.0,26.0,19.0,1009.5,1006.7,1.0,4.0,0.0,0.0
36,11.4,11.4,0.0,5.468231522922462,7.6111775206611565,11,46.0,6,15,24.0,20.0,24.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
22,7.0,7.0,0.0,1.8,9.2,8,31.0,0,0,17.0,13.0,38.0,1028.6,1024.6,1.0,1.0,0.0,0.0
7,14.9,14.9,0.0,7.8,7.5,13,28.0,3,4,9.0,7.0,53.0,1016.3,1011.5,5.0,6.0,0.0,1.0
31,14.3,14.3,13.6,4.0,4.3,6,65.0,7,14,22.0,28.0,65.0,1006.0,1004.4,7.0,7.0,1.0,1.0
27,15.7,15.7,0.4,4.0,3.2,0,37.0,2,9,15.0,15.0,51.0,1024.4,1022.8,7.0,7.0,0.0,0.0
26,12.7,12.7,0.0,5.468231522922462,7.6111775206611565,4,50.0,3,4,17.0,30.0,63.0,1019.0,1014.6,4.4474612602152455,4.509930082924903,0.0,0.0
42,8.1,8.1,0.0,4.8,10.7,6,33.0,1,15,6.0,4.0,24.0,1024.1,1019.6,0.0,1.0,0.0,0.0
18,16.7,16.7,0.0,6.0,11.0,10,33.0,11,8,7.0,20.0,58.0,1009.3,1005.4,4.4474612602152455,4.509930082924903,0.0,0.0
36,8.6,8.6,0.0,5.468231522922462,7.6111775206611565,10,41.0,1,9,11.0,11.0,26.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
48,19.9,19.9,0.0,13.6,10.9,3,33.0,2,6,9.0,9.0,11.0,1016.4,1013.6,2.0,4.0,0.0,1.0
22,12.5,12.5,1.0,3.2,0.5,7,26.0,5,6,11.0,15.0,52.0,1019.0,1017.4,7.0,7.0,0.0,0.0
24,8.5,8.5,0.2,5.468231522922462,7.6111775206611565,13,40.03523007167319,4,4,4.0,4.0,53.0,1017.6499397983052,1015.2558888309618,1.0,1.0,0.0,1.0
33,9.3,9.3,0.2,1.8,1.7,15,56.0,12,13,22.0,30.0,65.0,1020.9,1020.9,8.0,7.0,0.0,0.0
29,6.0,6.0,0.0,5.468231522922462,6.6,8,31.0,8,12,17.0,20.0,62.0,1025.5,1022.1,8.0,5.0,0.0,0.0
46,12.4,12.4,0.0,5.468231522922462,7.6111775206611565,10,44.0,9,10,22.0,28.0,49.0,1025.1,1022.4,4.4474612602152455,4.509930082924903,0.0,0.0
20,10.6,10.6,0.0,12.0,13.3,9,41.0,10,10,22.0,24.0,18.0,1023.4,1021.4,0.0,0.0,0.0,0.0
34,16.7,16.7,3.8,5.468231522922462,7.6111775206611565,0,33.0,12,5,7.0,13.0,56.0,1014.3,1010.8,8.0,8.0,1.0,0.0
16,26.5,26.5,0.0,8.0,7.6111775206611565,7,28.0,7,7,15.0,13.0,51.5391158755046,1013.8,1008.4,6.0,4.509930082924903,0.0,0.0
21,-2.3,-2.3,0.0,1.8,8.9,11,24.0,0,11,9.0,9.0,39.0,1022.9,1019.8,1.0,0.0,0.0,0.0
19,8.3,8.3,0.0,1.2,4.4,13,37.0,3,13,13.0,20.0,51.0,1024.4,1023.7,7.0,7.0,0.0,0.0
8,19.8,19.8,0.0,5.2,10.1,1,28.0,10,5,17.0,19.0,62.0,1016.6,1012.3,2.0,1.0,0.0,0.0
11,5.0,5.0,0.0,1.8,9.8,3,39.0,6,5,11.0,22.0,35.0,1025.6,1022.4,1.0,0.0,0.0,0.0
36,12.19403438096892,12.19403438096892,2.3609181499166656,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
41,22.5,22.5,0.0,5.468231522922462,7.6111775206611565,4,33.0,2,1,17.0,22.0,11.0,1010.7,1006.9,4.4474612602152455,4.509930082924903,0.0,0.0
40,3.5,3.5,0.0,5.468231522922462,7.6111775206611565,3,37.0,6,3,6.0,22.0,25.0,1032.4,1026.4,4.4474612602152455,4.509930082924903,0.0,0.0
6,10.7,10.7,0.0,4.0,7.6111775206611565,8,31.0,8,7,17.0,7.0,34.0,1015.2,1013.5,0.0,1.0,0.0,0.0
12,12.19403438096892,12.19403438096892,2.3609181499166656,13.8,11.4,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
36,14.9,14.9,1.4,5.468231522922462,7.6111775206611565,8,43.0,3,8,9.0,20.0,57.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
10,8.3,8.3,0.0,5.468231522922462,7.6111775206611565,15,20.0,13,11,7.0,9.0,49.0,1020.2,1018.5,4.4474612602152455,7.0,0.0,0.0
45,17.3,17.3,0.0,10.6,6.6,11,52.0,14,13,33.0,13.0,38.0,1008.9,1008.6,1.0,6.0,0.0,0.0
34,20.1,20.1,0.0,5.468231522922462,7.6111775206611565,4,72.0,1,1,7.0,11.0,32.0,1015.6,1010.9,4.4474612602152455,4.509930082924903,0.0,1.0
5,8.3,8.3,4.6,5.468231522922462,7.6111775206611565,5,52.0,6,12,22.0,30.0,98.0,1017.6499397983052,1015.2558888309618,8.0,7.0,1.0,0.0
5,16.2,16.2,0.0,5.468231522922462,7.6111775206611565,13,78.0,3,6,30.0,28.0,40.0,1013.2,1009.5,2.0,2.0,0.0,1.0
13,26.6,26.6,1.8,5.8,2.3,7,35.0,15,7,9.0,15.0,93.0,1007.9,1005.8,7.0,8.0,1.0,1.0
30,17.2,17.2,0.0,5.468231522922462,7.6111775206611565,12,39.0,8,13,7.0,22.0,25.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,1.0
34,2.1,2.1,0.0,4.0,7.6111775206611565,1,24.0,3,1,0.0,17.0,26.0,1023.1,1018.2,4.4474612602152455,4.509930082924903,0.0,0.0
26,14.1,14.1,0.0,5.468231522922462,7.6111775206611565,15,24.0,15,0,11.0,11.0,60.0,1021.8,1018.6,4.4474612602152455,4.509930082924903,0.0,0.0
7,17.6,17.6,1.8,1.2,4.2,13,26.0,15,13,2.0,6.0,62.0,1014.6,1010.5,8.0,7.0,1.0,1.0
1,15.2,15.2,0.0,5.6,12.7,13,40.03523007167319,9,9,31.0,18.662656778887342,51.5391158755046,1024.0,1021.4,4.0,4.509930082924903,0.0,0.0
33,11.2,11.2,0.0,6.0,10.1,5,28.0,4,8,13.0,13.0,34.0,1013.6,1008.2,4.4474612602152455,4.509930082924903,0.0,1.0
33,9.7,9.7,3.6,5.468231522922462,7.6111775206611565,7,35.0,6,14,17.0,20.0,69.0,1030.8,1028.9,7.0,1.0,1.0,0.0
17,2.0,2.0,0.0,5.468231522922462,7.6111775206611565,6,37.0,3,6,4.0,19.0,50.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
45,18.6,18.6,0.0,7.6,7.3,13,39.0,3,12,9.0,11.0,70.0,1016.1,1014.4,2.0,6.0,0.0,0.0
48,8.5,8.5,0.0,4.4,7.6111775206611565,4,35.0,1,2,24.0,9.0,22.0,1024.8,1021.0,3.0,5.0,0.0,0.0
46,5.4,5.4,0.0,5.468231522922462,7.6111775206611565,15,24.0,5,14,11.0,11.0,49.0,1025.6,1021.8,4.4474612602152455,4.509930082924903,0.0,0.0
37,11.5,11.5,0.0,2.2,9.4,13,24.0,3,2,14.043425914971502,15.0,60.0,1022.0,1018.6,4.0,2.0,0.0,0.0
34,4.4,4.4,0.0,5.468231522922462,7.6111775206611565,8,26.0,0,9,2.0,0.0,31.0,1016.8,1016.1,4.4474612602152455,4.509930082924903,0.0,0.0
10,17.4,17.4,0.0,10.0,7.6111775206611565,15,43.0,11,14,15.0,20.0,9.0,1014.7,1011.7,6.0,2.0,0.0,0.0
22,7.5,7.5,0.0,5.468231522922462,7.6111775206611565,3,54.0,3,3,28.0,26.0,48.0,1012.3,1007.1,4.4474612602152455,4.509930082924903,0.0,0.0
48,7.0,7.0,0.0,3.4,7.2,8,20.0,8,12,9.0,13.0,53.0,1023.0,1021.3,1.0,1.0,0.0,0.0
44,8.1,8.1,0.8,2.8,8.6,3,39.0,4,3,9.0,20.0,57.0,1018.0,1015.9,1.0,6.0,0.0,0.0
37,10.4,10.4,0.0,3.2,8.7,13,33.0,13,0,22.0,6.0,29.0,1017.8,1013.5,4.0,7.0,0.0,0.0
11,11.4,11.4,0.0,8.0,11.9,8,31.0,11,0,24.0,17.0,42.0,1023.4,1021.1,1.0,1.0,0.0,0.0
26,18.5,18.5,0.0,5.468231522922462,7.6111775206611565,5,50.0,4,4,7.0,30.0,82.0,1014.1,1009.3,4.4474612602152455,4.509930082924903,0.0,0.0
13,25.2,25.2,0.0,6.4,8.6,4,52.0,1,6,7.0,11.0,65.0,1012.7,1008.8,1.0,4.0,0.0,1.0
36,14.5,14.5,0.0,5.468231522922462,7.6111775206611565,10,50.0,10,10,19.0,26.0,28.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
38,11.3,11.3,0.0,5.2,10.2,12,35.0,15,9,13.0,15.0,45.0,1017.7,1013.7,1.0,1.0,0.0,0.0
36,8.6,8.6,0.0,5.468231522922462,7.6111775206611565,13,39.0,13,13,20.0,22.0,26.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
47,14.1,14.1,0.0,5.468231522922462,7.6111775206611565,6,44.0,6,7,17.0,19.0,25.0,1011.2,1005.4,4.4474612602152455,4.509930082924903,0.0,0.0
18,6.5,6.5,0.0,1.8,7.4,3,63.0,3,3,28.0,26.0,47.0,1036.6,1033.0,3.0,7.0,0.0,0.0
33,3.9,3.9,0.0,3.0,12.0,7,35.0,5,15,15.0,20.0,41.0,1017.2,1013.1,4.4474612602152455,4.509930082924903,0.0,0.0
23,-1.8,-1.8,0.6,5.468231522922462,7.6111775206611565,14,33.0,14,3,17.0,6.0,82.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
36,13.2,13.2,0.0,5.468231522922462,7.6111775206611565,10,46.0,1,10,20.0,13.0,19.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
19,1.7,1.7,0.0,1.8,7.7,8,30.0,15,8,9.0,19.0,60.0,1021.2,1019.5,7.0,7.0,0.0,0.0
26,19.0,19.0,0.0,5.468231522922462,7.6111775206611565,4,46.0,5,4,24.0,33.0,76.0,1020.3,1017.1,4.4474612602152455,4.509930082924903,0.0,1.0
32,4.2,4.2,0.0,1.6,8.7,8,30.0,5,11,7.0,15.0,51.0,1029.3,1026.9,3.0,3.0,0.0,0.0
41,6.8,6.8,0.0,5.468231522922462,7.6111775206611565,0,41.0,9,2,22.0,20.0,29.0,1029.8,1025.7,4.4474612602152455,4.509930082924903,0.0,0.0
21,17.6,17.6,2.3609181499166656,5.468231522922462,7.6111775206611565,0,33.0,0,2,15.0,19.0,90.0,1015.8,1012.0,8.0,8.0,0.0,0.0
9,4.7,4.7,0.0,5.468231522922462,7.6111775206611565,14,50.0,6,3,17.0,37.0,34.0,1013.6,1012.5,4.4474612602152455,4.509930082924903,0.0,0.0
44,13.6,13.6,1.2,4.8,11.3,9,33.0,10,10,11.0,17.0,54.0,1021.4,1019.6,1.0,7.0,1.0,0.0
18,9.3,9.3,4.2,1.2,0.2,3,26.0,3,3,11.0,6.0,91.0,1011.3,1011.3,7.0,7.0,1.0,1.0
37,14.8,14.8,0.2,4.0,6.5,13,40.03523007167319,13,2,15.0,6.0,60.0,1027.6,1024.3,4.0,6.0,0.0,0.0
19,11.3,11.3,0.0,6.4,10.3,10,35.0,10,10,15.0,17.0,48.0,1020.5,1019.4,7.0,7.0,0.0,0.0
7,23.9,23.9,2.2,8.4,3.9,9,35.0,7,0,4.0,9.0,89.0,1016.6,1015.1,6.0,8.0,1.0,1.0
31,15.9,15.9,0.0,11.0,12.9,0,39.0,1,0,19.0,9.0,11.0,1020.8,1016.4,3.0,3.0,0.0,0.0
27,13.4,13.4,0.0,5.0,8.6,15,59.0,15,15,28.0,19.0,62.0,1015.7,1015.9,3.0,4.0,0.0,1.0
3,20.1,20.1,2.6,0.8,12.4,8,35.0,8,11,15.0,15.0,33.0,999.5,998.6,6.0,5.0,1.0,0.0
20,3.5,3.5,0.0,3.2,3.5,11,37.0,11,8,13.0,17.0,48.0,1031.3,1029.6,1.0,8.0,0.0,0.0
5,0.9,0.9,0.0,5.468231522922462,7.6111775206611565,13,65.0,14,15,33.0,33.0,98.0,1013.0,1011.6,7.0,8.0,0.0,1.0
14,13.6,13.6,0.0,5.468231522922462,7.6111775206611565,5,37.0,7,5,19.0,31.0,61.0,1022.8,1017.7,4.4474612602152455,4.509930082924903,0.0,0.0
46,12.1,12.1,3.6,5.468231522922462,7.6111775206611565,7,69.0,6,7,26.0,26.0,92.0,1014.5,1010.1,4.4474612602152455,4.509930082924903,1.0,1.0
38,11.4,11.4,0.0,10.8,10.4,1,44.0,13,1,22.0,31.0,28.0,1023.3,1019.0,1.0,0.0,0.0,0.0
32,6.2,6.2,0.0,1.4,8.7,4,44.0,0,0,26.0,24.0,42.0,1030.2,1025.9,6.0,3.0,0.0,0.0
7,16.5,16.5,0.6,5.0,10.4,2,24.0,11,8,9.0,7.0,40.0,1016.3,1012.9,2.0,2.0,0.0,0.0
30,8.5,8.5,0.0,5.468231522922462,7.6111775206611565,4,15.0,3,8,0.0,2.0,62.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
42,10.7,10.7,0.0,8.6,9.4,13,48.0,1,14,6.0,26.0,30.0,1006.0,1004.6,6.0,1.0,0.0,0.0
31,12.8,12.8,0.0,3.6,2.9,12,24.0,4,11,4.0,11.0,50.0,1023.6,1020.8,7.0,7.0,0.0,0.0
23,8.5,8.5,2.3609181499166656,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,14,14.043425914971502,24.0,98.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
